year,month,carrier,airport,delay_rate,cancel_rate,divert_rate,total_delay_minutes
2023,1,UA,MSO,0.2581,0.0,0.0161,1833.0
2023,1,UA,MSP,0.2723,0.0127,0.0025,5993.0
2023,1,UA,MSY,0.2494,0.0023,0.0,7048.0
2023,1,UA,MTJ,0.2885,0.0192,0.0,1409.0
2023,1,UA,OGG,0.2732,0.0,0.0,3237.0
2023,1,UA,OKC,0.381,0.0,0.0,690.0
2023,1,UA,OMA,0.2548,0.0152,0.0,4448.0
2023,1,UA,ONT,0.3409,0.0114,0.0,1830.0
2023,1,UA,ORD,0.1974,0.0069,0.0017,84499.0
2023,1,UA,ORF,0.2659,0.0,0.0058,3341.0
2023,1,UA,PBI,0.2522,0.0,0.0,5837.0
2023,1,UA,PDX,0.1981,0.0094,0.0,5490.0
2023,1,UA,PHL,0.2419,0.004,0.0,3441.0
2023,1,UA,PHX,0.1704,0.005,0.0,8643.0
2023,1,UA,PIT,0.2,0.0078,0.0,3564.0
2023,1,UA,PNS,0.3824,0.0,0.0,2106.0
2023,1,UA,PSP,0.229,0.0047,0.0,3188.0
2023,1,UA,PWM,0.4444,0.0,0.0,1014.0
2023,1,UA,RAP,0.2258,0.0,0.0,428.0
2023,1,UA,RDM,0.4194,0.0,0.0,812.0
2023,1,UA,RDU,0.1864,0.0024,0.0,4369.0
2023,1,UA,RIC,0.325,0.0,0.0083,2432.0
2023,1,UA,RNO,0.2948,0.0,0.0116,3661.0
2023,1,UA,ROC,0.2419,0.0,0.0,771.0
2023,1,UA,RSW,0.2032,0.0039,0.0,7688.0
2023,1,UA,SAN,0.2141,0.0029,0.0014,9930.0
2023,1,UA,SAT,0.1893,0.0022,0.0,5817.0
2023,1,UA,SAV,0.425,0.025,0.025,751.0
2023,1,UA,SBA,0.2581,0.0323,0.0215,1708.0
2023,1,UA,SDF,0.339,0.0169,0.0,1825.0
2023,1,UA,SEA,0.1441,0.0,0.0,5987.0
2023,1,UA,SJC,0.36,0.0,0.0,2106.0
2023,1,UA,SJU,0.2275,0.0043,0.0,4407.0
2023,1,UA,SLC,0.2399,0.0,0.0037,4486.0
2023,1,UA,SMF,0.2629,0.008,0.008,4684.0
2023,1,UA,SNA,0.1947,0.0,0.0038,6505.0
2023,1,UA,SPN,0.0645,0.0,0.0,91.0
2023,1,UA,SRQ,0.232,0.0,0.011,2925.0
2023,1,UA,STL,0.2318,0.0,0.0,2017.0
2023,1,UA,STT,0.1139,0.0127,0.0,389.0
2023,1,UA,SYR,0.2614,0.0114,0.0,1092.0
2023,1,UA,TPA,0.2219,0.004,0.0026,11596.0
2023,1,UA,TUL,0.1935,0.0,0.0,356.0
2023,1,UA,TUS,0.2987,0.0065,0.0,2180.0
2023,1,UA,TVC,0.1613,0.0,0.0,342.0
2023,1,WN,ABQ,0.1832,0.0348,0.0,7869.0
2023,1,WN,ALB,0.1779,0.004,0.0,2201.0
2023,1,WN,AMA,0.1512,0.0488,0.0,1647.0
2023,1,WN,ATL,0.1817,0.016,0.0007,34058.0
2023,1,WN,AUS,0.181,0.0493,0.0,29994.0
2023,1,WN,BDL,0.2159,0.0159,0.0,3897.0
2023,1,WN,BHM,0.23,0.0209,0.0105,3114.0
2023,1,WN,BLI,0.3146,0.0112,0.0,1394.0
2023,1,WN,BNA,0.1607,0.0301,0.0003,37097.0
2023,1,WN,BOI,0.2052,0.0231,0.0,3978.0
2023,1,WN,BOS,0.2381,0.0262,0.0,5129.0
2023,1,WN,BUF,0.2253,0.0154,0.0,4359.0
2023,1,WN,BUR,0.2089,0.0422,0.0081,19515.0
2023,1,WN,BWI,0.1563,0.0177,0.0009,57430.0
2023,1,WN,BZN,0.2647,0.0235,0.0118,2562.0
2023,1,WN,CHS,0.2342,0.018,0.0,2717.0
2023,1,WN,CLE,0.2157,0.0279,0.0,4327.0
2023,1,WN,CLT,0.2208,0.0167,0.0,2657.0
2023,1,WN,CMH,0.2054,0.0268,0.0,10684.0
2023,1,WN,COS,0.1906,0.0347,0.0,4384.0
2023,1,WN,CRP,0.125,0.0179,0.0089,786.0
2023,1,WN,CVG,0.1707,0.0293,0.0,1445.0
2023,1,WN,DCA,0.1543,0.0255,0.0007,12295.0
2023,1,WN,DSM,0.25,0.0,0.0,1902.0
2023,1,WN,DTW,0.2386,0.0327,0.0,3643.0
2023,1,WN,ECP,0.1386,0.0297,0.0,588.0
2023,1,WN,ELP,0.1765,0.0378,0.0,6383.0
2023,1,WN,EUG,0.2328,0.0086,0.0,1098.0
2023,1,WN,FAT,0.2759,0.0086,0.0,2244.0
2023,1,WN,FLL,0.1983,0.0128,0.0,17222.0
2023,1,WN,GEG,0.2391,0.0155,0.0,3863.0
2023,1,WN,GRR,0.2409,0.0292,0.0,1516.0
2023,1,WN,GSP,0.134,0.0,0.0,556.0
2023,1,WN,HDN,0.2353,0.0784,0.0,1260.0
2023,1,WN,HNL,0.1993,0.0141,0.0017,11272.0
2023,1,WN,HOU,0.1805,0.0185,0.0022,45295.0
2023,1,WN,HRL,0.1878,0.0203,0.0051,2495.0
2023,1,WN,IAD,0.2199,0.0638,0.0,1796.0
2023,1,WN,IAH,0.1813,0.0485,0.0018,6982.0
2023,1,WN,ICT,0.1694,0.0161,0.0,1329.0
2023,1,WN,IND,0.2073,0.0402,0.0,9505.0
2023,1,WN,ISP,0.2016,0.0082,0.0,2602.0
2023,1,WN,ITO,0.2387,0.0,0.0,1381.0
2023,1,WN,JAN,0.1435,0.0096,0.0,2387.0
2023,1,WN,JAX,0.1763,0.0034,0.0034,2722.0
2023,1,WN,KOA,0.2548,0.0065,0.0,3504.0
2023,1,WN,LAX,0.2387,0.017,0.0005,27250.0
2023,1,WN,LBB,0.2076,0.0424,0.0042,2420.0
2023,1,WN,LGA,0.2294,0.0322,0.0028,14837.0
2023,1,WN,LGB,0.2044,0.0131,0.0,11016.0
2023,1,WN,LIH,0.2581,0.0097,0.0065,4033.0
2023,1,WN,LIT,0.2153,0.0383,0.0,2486.0
2023,1,WN,MAF,0.1758,0.0455,0.0,3442.0
2023,1,WN,MCI,0.1842,0.0269,0.0,16768.0
2023,1,WN,MCO,0.1834,0.0189,0.0006,38795.0
2023,1,WN,MEM,0.2152,0.0673,0.0,2934.0
2023,1,WN,MHT,0.146,0.0265,0.0,1655.0
2023,1,WN,MIA,0.2113,0.0172,0.0,10414.0
2023,1,WN,MKE,0.2169,0.0138,0.0015,9458.0
2023,1,WN,MSP,0.22,0.0754,0.002,6144.0
2023,1,WN,MSY,0.1946,0.0284,0.0013,17645.0
2023,1,WN,MTJ,0.2549,0.0098,0.0,1984.0
2023,1,WN,MYR,0.1633,0.0272,0.0,1051.0
2023,1,WN,OAK,0.2171,0.0201,0.0003,36426.0
2023,1,WN,OGG,0.2564,0.0153,0.0,7376.0
2023,1,WN,OKC,0.2391,0.0277,0.0,7036.0
2023,1,WN,OMA,0.2464,0.0342,0.0054,7279.0
2023,1,WN,ONT,0.1853,0.0195,0.0011,9589.0
2023,1,WN,ORD,0.1498,0.0412,0.005,7284.0
2023,1,WN,ORF,0.198,0.0051,0.0,1999.0
2023,1,WN,PBI,0.1538,0.0,0.0,1692.0
2023,1,WN,PDX,0.2088,0.0191,0.0015,8216.0
2023,1,WN,PHL,0.1923,0.0192,0.0,3722.0
2023,1,WN,PHX,0.1835,0.0197,0.0,51826.0
2023,1,WN,PIT,0.1898,0.0216,0.0,7451.0
2023,1,WN,PNS,0.1471,0.049,0.0098,737.0
2023,1,WN,PSP,0.2296,0.0157,0.0,3503.0
2023,1,WN,PVD,0.1771,0.0029,0.0,4347.0
2023,1,WN,PWM,0.1398,0.0538,0.0,604.0
2023,1,WN,RDU,0.2056,0.0246,0.0,5886.0
2023,1,WN,RIC,0.175,0.0167,0.0,1140.0
2023,1,WN,RNO,0.2657,0.0243,0.0071,9501.0
2023,1,WN,ROC,0.1603,0.0192,0.0,1507.0
2023,1,WN,RSW,0.2248,0.0196,0.0026,11274.0
2023,1,WN,SAN,0.2342,0.025,0.0007,33713.0
2023,1,WN,SAT,0.2142,0.0266,0.0026,12491.0
2023,1,WN,SAV,0.1497,0.0107,0.0,1753.0
2023,1,WN,SBA,0.264,0.0618,0.0,2498.0
2023,1,WN,SDF,0.1677,0.015,0.003,4320.0
2023,1,WN,SEA,0.1683,0.0117,0.0,5134.0
2023,1,WN,SFO,0.3333,0.0437,0.0029,13910.0
2023,1,WN,SJC,0.1886,0.0212,0.0014,28346.0
2023,1,WN,SJU,0.2724,0.0034,0.0,4046.0
2023,1,WN,SLC,0.2426,0.0208,0.001,13115.0
2023,1,WN,SMF,0.1795,0.0222,0.0,23412.0
2023,1,WN,SNA,0.2039,0.0225,0.0015,13103.0
2023,1,WN,SRQ,0.1781,0.0356,0.0055,4695.0
2023,1,WN,STL,0.1809,0.024,0.0003,31787.0
2023,1,WN,SYR,0.1856,0.0103,0.0,805.0
2023,1,WN,TPA,0.2213,0.0217,0.0,27793.0
2023,1,WN,TUL,0.2017,0.039,0.0,5444.0
2023,1,WN,TUS,0.2359,0.0266,0.0,3985.0
2023,1,WN,VPS,0.0824,0.0235,0.0,554.0
2023,1,YV,ABQ,0.0,0.0,0.0,0.0
2023,1,YV,AMA,0.1351,0.0,0.0,281.0
2023,1,YV,ATL,0.3125,0.0104,0.0,1390.0
2023,1,YV,AUS,0.4286,0.0,0.0,584.0
2023,1,YV,BDL,0.102,0.0,0.0,504.0
2023,1,YV,BFL,0.0,0.0,0.0,0.0
2023,1,YV,BHM,0.25,0.0,0.0,140.0
2023,1,YV,BIL,0.2,0.0,0.0,234.0
2023,1,YV,BIS,0.1818,0.1364,0.0,402.0
2023,1,YV,BMI,0.25,0.0,0.0,730.0
2023,1,YV,BNA,0.2432,0.0,0.0,536.0
2023,1,YV,BOS,0.5,0.0,0.0,398.0
2023,1,YV,BTR,0.2381,0.0476,0.0,518.0
2023,1,YV,BTV,0.6667,0.0,0.0,275.0
2023,1,YV,BZN,0.1429,0.0,0.0357,131.0
2023,1,YV,CLE,0.1172,0.0,0.0138,1738.0
2023,1,YV,CLT,0.0923,0.0,0.0154,185.0
2023,1,YV,CMH,0.1463,0.0244,0.0,215.0
2023,1,YV,CRP,0.25,0.0172,0.0,2199.0
2023,1,YV,CSG,0.1364,0.1364,0.0,623.0
2023,1,YV,CVG,1.0,0.0,0.0,47.0
2023,1,YV,DAY,0.1786,0.0357,0.0,289.0
2023,1,YV,DCA,0.1852,0.0,0.0,198.0
2023,1,YV,DFW,0.1797,0.0473,0.0022,22416.0
2023,1,YV,DRO,0.1489,0.0,0.0,598.0
2023,1,YV,DTW,0.1818,0.0,0.0,926.0
2023,1,YV,ELP,0.2632,0.015,0.0,2706.0
2023,1,YV,EVV,0.1136,0.0682,0.0,827.0
2023,1,YV,EYW,0.1818,0.0,0.0,220.0
2023,1,YV,FAR,0.1111,0.037,0.0,100.0
2023,1,YV,FAT,0.2222,0.0,0.0,83.0
2023,1,YV,FSD,0.2333,0.1333,0.0,280.0
2023,1,YV,FSM,0.1,0.1,0.0,215.0
2023,1,YV,GJT,0.1905,0.0476,0.0,320.0
2023,1,YV,GRK,0.1646,0.0506,0.0,756.0
2023,1,YV,GRR,0.25,0.0,0.0,540.0
2023,1,YV,GSP,0.1071,0.0357,0.0,125.0
2023,1,YV,GUC,0.1613,0.0323,0.0968,472.0
2023,1,YV,HOU,0.1319,0.0549,0.022,737.0
2023,1,YV,HRL,0.6,0.0,0.0,189.0
2023,1,YV,HSV,0.2553,0.0426,0.0,810.0
2023,1,YV,IAD,0.178,0.0053,0.0,17420.0
2023,1,YV,IAH,0.2192,0.0142,0.0097,30753.0
2023,1,YV,ICT,0.5,0.0,0.0,74.0
2023,1,YV,IND,0.2571,0.0,0.0,920.0
2023,1,YV,JAN,0.12,0.04,0.0,442.0
2023,1,YV,JAX,0.2222,0.0,0.0,3409.0
2023,1,YV,LAW,0.1364,0.1591,0.0,342.0
2023,1,YV,LBB,0.1667,0.0625,0.0,835.0
2023,1,YV,LFT,0.1818,0.0455,0.0,495.0
2023,1,YV,LGA,0.3798,0.0116,0.0,7800.0
2023,1,YV,LGB,0.1667,0.0667,0.0,1355.0
2023,1,YV,LIT,0.2097,0.0161,0.0,853.0
2023,1,YV,MAF,0.2484,0.0,0.0,3715.0
2023,1,YV,MCI,0.1212,0.0152,0.0,3484.0
2023,1,YV,MEM,0.2051,0.0256,0.0,481.0
2023,1,YV,MFE,0.1733,0.0133,0.0,1021.0
2023,1,YV,MFR,0.1765,0.0,0.0,106.0
2023,1,YV,MKE,0.5,0.0,0.0,243.0
2023,1,YV,MLI,0.0909,0.0455,0.0,120.0
2023,1,YV,MOB,0.1915,0.0,0.0,478.0
2023,1,YV,MRY,0.5556,0.0,0.0,162.0
2023,1,YV,MSP,0.3333,0.0,0.0,73.0
2023,1,YV,MSY,0.1613,0.0323,0.0,672.0
2023,1,YV,MTJ,0.3548,0.0,0.0,717.0
2023,1,YV,OKC,0.1818,0.026,0.0,567.0
2023,1,YV,OMA,0.3333,0.0,0.0,134.0
2023,1,YV,ONT,0.2857,0.0,0.0,189.0
2023,1,YV,ORF,0.1429,0.0,0.0,17.0
2023,1,YV,PBI,0.0,0.0,0.0,0.0
2023,1,YV,PDX,0.0,0.0,0.0,0.0
2023,1,YV,PHL,0.0714,0.0357,0.0,42.0
2023,1,YV,PHX,0.1678,0.0199,0.0,6090.0
2023,1,YV,PIA,0.275,0.025,0.0,724.0
2023,1,YV,PIT,0.2143,0.0,0.0357,1877.0
2023,1,YV,PNS,0.186,0.0116,0.0,807.0
2023,1,YV,PSP,0.1,0.0,0.0,15.0
2023,1,YV,RDU,0.2078,0.0,0.0,1347.0
2023,1,YV,RIC,0.2,0.0,0.0,32.0
2023,1,YV,SAF,0.1905,0.0,0.0,120.0
2023,1,YV,SAT,0.2469,0.0,0.0123,968.0
2023,1,YV,SAV,0.1864,0.0,0.0,727.0
2023,1,YV,SBA,1.0,0.0,0.0,66.0
2023,1,YV,SDF,0.2023,0.0058,0.0,2773.0
2023,1,YV,SHV,0.3333,0.0,0.0,130.0
2023,1,YV,SJC,0.0556,0.0,0.0,36.0
2023,1,YV,SLC,0.0,0.0,0.0,0.0
2023,1,YV,SMF,0.0909,0.0,0.0,100.0
2023,1,YV,SRQ,0.1875,0.0,0.0,513.0
2023,1,YV,STS,0.4444,0.0,0.0,86.0
2023,1,YV,TLH,0.1111,0.0,0.0,34.0
2023,1,YV,TUS,0.2903,0.0323,0.0,449.0
2023,1,YV,VPS,0.1579,0.0263,0.0,132.0
2023,1,YV,XNA,0.1395,0.093,0.0,250.0
2023,1,YV,YUM,0.0577,0.0,0.0,382.0
2023,1,YX,ALB,0.2344,0.0,0.0,1005.0
2023,1,YX,ATL,0.1073,0.0244,0.0,961.0
2023,1,YX,AUS,0.25,0.0,0.0,36.0
2023,1,YX,AVL,0.0909,0.0,0.0,208.0
2023,1,YX,BDL,0.172,0.0108,0.0,1631.0
2023,1,YX,BGR,0.15,0.1,0.0,249.0
2023,1,YX,BHM,0.0,0.0,0.0,0.0
2023,1,YX,BNA,0.1228,0.0105,0.0035,1566.0
2023,1,YX,BOS,0.1408,0.0249,0.0,15294.0
2023,1,YX,BTV,0.1696,0.0304,0.0,1989.0
2023,1,YX,BUF,0.2554,0.0054,0.0,2233.0
2023,1,YX,BWI,0.2747,0.033,0.0,1979.0
2023,1,YX,CHA,0.0,0.0,0.0,0.0
2023,1,YX,CHO,0.125,0.0,0.0208,407.0
2023,1,YX,CHS,0.1148,0.0055,0.0055,1056.0
2023,1,YX,CLE,0.1142,0.0104,0.0,1867.0
2023,1,YX,CLT,0.128,0.019,0.0,1501.0
2023,1,YX,CMH,0.1432,0.0149,0.0,8423.0
2023,1,YX,CVG,0.1582,0.0113,0.0,2753.0
2023,1,YX,DAY,0.1071,0.0,0.0,164.0
2023,1,YX,DCA,0.1328,0.0125,0.0012,22255.0
2023,1,YX,DFW,0.0,0.0,0.0,0.0
2023,1,YX,DLH,0.1667,0.0,0.0,40.0
2023,1,YX,DSM,0.0,0.0,0.0,0.0
2023,1,YX,DTW,0.1099,0.0183,0.0,2521.0
2023,1,YX,EWR,0.18,0.0137,0.0004,26454.0
2023,1,YX,EYW,0.1761,0.0227,0.0057,1283.0
2023,1,YX,GRR,0.1963,0.0093,0.0,946.0
2023,1,YX,GSO,0.1508,0.0168,0.0,1168.0
2023,1,YX,GSP,0.1791,0.0,0.0299,685.0
2023,1,YX,HPN,0.2453,0.0377,0.0,879.0
2023,1,YX,HSV,0.0,0.0,0.0,0.0
2023,1,YX,IAD,0.129,0.0195,0.0,3444.0
2023,1,YX,IAH,0.25,0.0139,0.0694,1192.0
2023,1,YX,ILM,0.1111,0.0333,0.0111,740.0
2023,1,YX,IND,0.1317,0.0132,0.0024,7485.0
2023,1,YX,ITH,0.0,0.0,0.0,0.0
2023,1,YX,JAX,0.1732,0.0,0.0,1013.0
2023,1,YX,JFK,0.1878,0.0123,0.0007,16852.0
2023,1,YX,LEX,0.0312,0.0,0.0,55.0
2023,1,YX,LIT,0.2885,0.0,0.0,958.0
2023,1,YX,MCI,0.1961,0.0196,0.0049,1713.0
2023,1,YX,MDT,0.303,0.0,0.0,746.0
2023,1,YX,MEM,0.1443,0.0149,0.0,1610.0
2023,1,YX,MHT,0.1071,0.0179,0.0,322.0
2023,1,YX,MIA,0.1,0.0,0.0,242.0
2023,1,YX,MKE,0.1325,0.0361,0.0,711.0
2023,1,YX,MSN,0.0968,0.0323,0.0,321.0
2023,1,YX,MSP,0.1057,0.0163,0.0,1004.0
2023,1,YX,MSY,0.2278,0.0063,0.0,1426.0
2023,1,YX,MYR,0.129,0.0,0.0,286.0
2023,1,YX,OKC,0.2405,0.0127,0.0,789.0
2023,1,YX,OMA,0.2784,0.0412,0.0,1274.0
2023,1,YX,ORD,0.1782,0.0122,0.0023,17067.0
2023,1,YX,ORF,0.0822,0.0091,0.0,948.0
2023,1,YX,ORH,0.0645,0.0,0.0645,46.0
2023,1,YX,PBI,0.0,0.0,0.0,0.0
2023,1,YX,PHL,0.1126,0.0113,0.0,3313.0
2023,1,YX,PIT,0.1133,0.0124,0.0019,7005.0
2023,1,YX,PNS,0.0,0.0,0.0,0.0
2023,1,YX,PVD,0.125,0.0,0.0,992.0
2023,1,YX,PWM,0.1549,0.0337,0.0,3067.0
2023,1,YX,RDU,0.1135,0.0072,0.0048,2810.0
2023,1,YX,RIC,0.1459,0.0107,0.0,2512.0
2023,1,YX,ROA,0.1,0.0,0.0333,218.0
2023,1,YX,ROC,0.2479,0.0171,0.0,1941.0
2023,1,YX,RSW,0.2273,0.0,0.0,327.0
2023,1,YX,SAV,0.24,0.0,0.0,586.0
2023,1,YX,SCE,0.2321,0.0179,0.0,507.0
2023,1,YX,SDF,0.1445,0.007,0.0,3835.0
2023,1,YX,SRQ,0.2821,0.0256,0.0,566.0
2023,1,YX,STL,0.1111,0.0108,0.0,1775.0
2023,1,YX,SYR,0.1695,0.0226,0.0,1600.0
2023,1,YX,TPA,0.0,0.0,0.0,0.0
2023,1,YX,TUL,0.283,0.0,0.0,1347.0
2023,1,YX,XNA,0.1585,0.0122,0.0,771.0
2023,1,ZW,ABE,0.2373,0.0339,0.0,1132.0
2023,1,ZW,ALB,0.0,0.0,0.0,0.0
2023,1,ZW,ATW,0.3919,0.0135,0.0,4540.0
2023,1,ZW,AVL,0.2941,0.0294,0.0,519.0
2023,1,ZW,AVP,0.0,0.0,0.0,0.0
2023,1,ZW,BHM,0.2581,0.0645,0.0,673.0
2023,1,ZW,BTV,0.1613,0.0,0.0,203.0
2023,1,ZW,BUF,0.1746,0.0159,0.0,756.0
2023,1,ZW,CAE,0.2632,0.0,0.0,2005.0
2023,1,ZW,CAK,0.3385,0.0308,0.0,2330.0
2023,1,ZW,CHA,0.3846,0.0154,0.0,1055.0
2023,1,ZW,CHS,0.2414,0.0,0.0,948.0
2023,1,ZW,CID,0.3143,0.0286,0.0,539.0
2023,1,ZW,CMH,0.2571,0.0,0.0,540.0
2023,1,ZW,CRW,0.0,0.0,0.0,0.0
2023,1,ZW,CVG,0.3385,0.0154,0.0,1872.0
2023,1,ZW,DAY,0.3226,0.0065,0.0065,4028.0
2023,1,ZW,DEN,1.0,0.0,0.0,335.0
2023,1,ZW,DLH,0.3214,0.0357,0.0357,412.0
2023,1,ZW,DSM,0.0,0.0,0.0,0.0
2023,1,ZW,ERI,0.2419,0.0,0.0,760.0
2023,1,ZW,FNT,0.2353,0.0,0.0,456.0
2023,1,ZW,FSD,0.3548,0.129,0.0,619.0
2023,1,ZW,FWA,0.4,0.05,0.0,627.0
2023,1,ZW,GRB,0.3571,0.0536,0.0179,1367.0
2023,1,ZW,GRR,0.5556,0.1111,0.0,369.0
2023,1,ZW,GSO,0.3371,0.0,0.0112,3254.0
2023,1,ZW,GSP,0.1613,0.0,0.0,484.0
2023,1,ZW,HSV,0.2258,0.0,0.0,670.0
2023,1,ZW,IAD,0.1996,0.0106,0.0021,9413.0
2023,1,ZW,IND,0.2857,0.0159,0.0,980.0
2023,1,ZW,LEX,0.2963,0.0,0.0,410.0
2023,1,ZW,LNK,0.2923,0.0462,0.0,1591.0
2023,1,ZW,MBS,0.1977,0.0465,0.0116,896.0
2023,1,ZW,MCI,1.0,0.0,0.0,30.0
2023,1,ZW,MDT,0.2414,0.0345,0.0,590.0
2023,1,ZW,MKE,0.2984,0.0161,0.0081,2743.0
2023,1,ZW,MLI,0.3226,0.0,0.0,357.0
2023,1,ZW,MSN,0.1795,0.0,0.0,306.0
2023,1,ZW,OKC,0.186,0.0116,0.0,807.0
2023,1,ZW,ORD,0.2377,0.0247,0.0015,43237.0
2023,1,ZW,ORF,0.2353,0.0,0.0,2254.0
2023,1,ZW,PIA,0.2439,0.0122,0.0,1133.0
2023,1,ZW,PIT,0.25,0.0,0.0,58.0
2023,1,ZW,PVD,0.2333,0.0,0.0,368.0
2023,1,ZW,PWM,0.25,0.0357,0.0,1018.0
2023,1,ZW,RAP,0.25,0.0,0.0,71.0
2023,1,ZW,RDU,0.0,0.0,0.0,0.0
2023,1,ZW,RIC,0.1481,0.0,0.0,263.0
2023,1,ZW,ROA,0.2069,0.0345,0.0172,998.0
2023,1,ZW,SAV,0.2295,0.0164,0.0164,484.0
2023,1,ZW,SBN,0.2258,0.0323,0.0,307.0
2023,1,ZW,SCE,0.3333,0.0,0.1667,190.0
2023,1,ZW,SDF,0.1667,0.0,0.0,291.0
2023,1,ZW,SGF,0.125,0.0312,0.0,193.0
2023,1,ZW,SPI,0.3548,0.0323,0.0,1551.0
2023,1,ZW,STL,0.5,0.0,0.0,38.0
2023,1,ZW,SYR,0.1935,0.0,0.0,1018.0
2023,1,ZW,TUL,0.2222,0.0,0.0,204.0
2023,1,ZW,TVC,0.2742,0.0645,0.0,1485.0
2023,1,ZW,TYS,0.1935,0.0161,0.0161,698.0
2022,12,9E,ABE,0.2593,0.0,0.0,351.0
2022,12,9E,ABY,0.0435,0.0,0.0,136.0
2022,12,9E,AEX,0.2258,0.0,0.0323,917.0
2022,12,9E,AGS,0.2128,0.0,0.0,488.0
2022,12,9E,ALB,0.2595,0.0534,0.0,4017.0
2022,12,9E,ATL,0.152,0.0041,0.0012,21728.0
2022,12,9E,ATW,0.2043,0.0968,0.0,2439.0
2022,12,9E,AUS,0.0385,0.0,0.0,45.0
2022,12,9E,AVL,0.1132,0.0566,0.0,288.0
2022,12,9E,AZO,0.1613,0.0323,0.0161,382.0
2022,12,9E,BDL,0.2059,0.0392,0.0,1440.0
2022,12,9E,BGM,0.1,0.0333,0.0,118.0
2022,12,9E,BGR,0.1852,0.0667,0.0,969.0
2022,12,9E,BHM,0.3636,0.0,0.0,338.0
2022,12,9E,BNA,0.1486,0.0457,0.0,1292.0
2022,12,9E,BQK,0.2333,0.0,0.0,923.0
2022,12,9E,BTR,0.1622,0.0,0.0,355.0
2022,12,9E,BTV,0.1722,0.0662,0.0,1870.0
2022,12,9E,BUF,0.1398,0.1186,0.0,1895.0
2022,12,9E,BWI,0.1475,0.0164,0.0,953.0
2022,12,9E,CAE,0.2449,0.0,0.0,642.0
2022,12,9E,CHA,0.1216,0.0135,0.0,331.0
2022,12,9E,CHO,0.1185,0.0222,0.0074,888.0
2022,12,9E,CHS,0.1567,0.0299,0.0,1175.0
2022,12,9E,CID,0.2373,0.0169,0.0,1023.0
2022,12,9E,CLE,0.1294,0.0706,0.0059,1237.0
2022,12,9E,CLT,0.1528,0.0278,0.0046,1545.0
2022,12,9E,CMH,0.1286,0.0143,0.0,542.0
2022,12,9E,CRW,0.0845,0.0141,0.0,427.0
2022,12,9E,CSG,0.169,0.0282,0.0141,3521.0
2022,12,9E,CVG,0.2279,0.0287,0.0,6892.0
2022,12,9E,CWA,0.322,0.0508,0.0,1906.0
2022,12,9E,DAY,0.1897,0.0,0.0,415.0
2022,12,9E,DCA,0.2016,0.0078,0.0,1242.0
2022,12,9E,DHN,0.1333,0.0,0.0,625.0
2022,12,9E,DLH,0.3333,0.0,0.0,1071.0
2022,12,9E,DSM,0.1934,0.0221,0.0,3954.0
2022,12,9E,DTW,0.1285,0.0566,0.0007,16856.0
2022,12,9E,EVV,0.1667,0.0,0.0,333.0
2022,12,9E,EWR,0.2838,0.0135,0.0135,1231.0
2022,12,9E,EYW,0.1852,0.0,0.0,2068.0
2022,12,9E,FAY,0.0714,0.0,0.0,42.0
2022,12,9E,FSD,0.2128,0.0851,0.0,1221.0
2022,12,9E,GNV,0.2222,0.0,0.0,264.0
2022,12,9E,GPT,0.0833,0.0,0.0,20.0
2022,12,9E,GRB,0.1653,0.0413,0.0,2385.0
2022,12,9E,GRR,0.4,0.075,0.0,648.0
2022,12,9E,GSO,0.2667,0.04,0.0,1175.0
2022,12,9E,GSP,0.172,0.0323,0.0,732.0
2022,12,9E,GTR,0.1034,0.0,0.0,1237.0
2022,12,9E,HPN,0.1429,0.0,0.0714,240.0
2022,12,9E,IAD,0.1351,0.0,0.0,315.0
2022,12,9E,ICT,0.0,0.0,0.0,0.0
2022,12,9E,ILM,0.0826,0.0,0.0,688.0
2022,12,9E,IND,0.1554,0.0405,0.0,1416.0
2022,12,9E,ITH,0.129,0.0323,0.0,165.0
2022,12,9E,JAN,0.1429,0.0,0.0,114.0
2022,12,9E,JAX,0.1731,0.0192,0.0,395.0
2022,12,9E,JFK,0.1976,0.0406,0.0,29271.0
2022,12,9E,LAN,0.0645,0.0645,0.0,303.0
2022,12,9E,LEX,0.1649,0.0309,0.0103,1056.0
2022,12,9E,LGA,0.2048,0.0434,0.0023,38931.0
2022,12,9E,LSE,0.1613,0.0,0.0323,735.0
2022,12,9E,MBS,0.0806,0.0484,0.0,133.0
2022,12,9E,MCI,0.2059,0.0294,0.0,1426.0
2022,12,9E,MDW,0.2,0.0833,0.0,931.0
2022,12,9E,MEM,0.1692,0.0308,0.0,689.0
2022,12,9E,MGM,0.1827,0.0,0.0096,1505.0
2022,12,9E,MIA,0.0,0.0,0.0,0.0
2022,12,9E,MKE,0.1957,0.0435,0.0,1185.0
2022,12,9E,MLU,0.0968,0.0,0.0161,282.0
2022,12,9E,MOB,0.1111,0.0,0.0,240.0
2022,12,9E,MOT,0.2,0.0667,0.0,331.0
2022,12,9E,MQT,0.0645,0.0968,0.0,173.0
2022,12,9E,MSN,0.0625,0.0,0.0,57.0
2022,12,9E,MSP,0.1739,0.0431,0.0014,13070.0
2022,12,9E,MSY,0.5,0.0,0.0,20.0
2022,12,9E,MYR,0.1754,0.0,0.0175,568.0
2022,12,9E,OKC,0.25,0.0,0.0,156.0
2022,12,9E,OMA,0.4516,0.0323,0.0,719.0
2022,12,9E,ORD,0.1571,0.0286,0.0,557.0
